distance_km,pickup_lat,pickup_lng,drop_lat,drop_lng,Hour,Day,Month,DayOfWeek,ActualFare,PredictedFare
3.01,40.57181313665504,-104.57712053305184,40.58560512444405,-104.5747782560605,18,18,1,2,8.85,8.64955
7.42,38.59941602536923,-85.21239364433066,38.59295246141728,-85.19245669137658,2,24,1,1,14.0,16.57140000000001
1.51,38.12038307982191,-100.53891089183205,38.12244257094117,-100.53209118741766,23,19,1,3,5.48,5.723099999999999
0.83,39.63172063163122,-99.84707516014824,39.64252703485326,-99.87112655490957,18,21,1,5,2.99,4.8502499999999955
7.84,39.52806989559573,-104.44813923166772,39.538529698126354,-104.49082337154272,11,7,1,5,16.53,16.6647
4.05,39.90618295206853,-81.81899408381123,39.88997677535737,-81.81467000852986,4,12,1,3,13.01,11.059050000000004
9.37,39.27794061262055,-120.06129506281906,39.27077478670789,-120.10621838897444,0,16,1,0,18.57,19.135700000000003
8.48,40.226443919649206,-77.49449166257298,40.17704077488039,-77.45899083461327,18,14,1,5,23.62,19.12599999999999
4.55,37.71268976417793,-96.64906260528572,37.67394298912812,-96.6251728705986,3,7,1,5,12.1,11.514449999999993
9.75,37.17748586408244,-112.76458361757857,37.14050397498716,-112.73026982333744,15,3,2,4,18.34,20.61575
6.39,39.72652493023476,-97.1985566044218,39.75914530914503,-97.1751554855833,2,17,1,1,13.09,13.943450000000006
3.83,39.60516926894381,-118.66493532678716,39.55812336617429,-118.62761771127136,8,16,1,0,9.55,10.370149999999994
5.68,38.945771649214336,-116.63079690271236,38.9711354956307,-116.64345932686476,15,6,1,4,12.47,12.655750000000005
14.29,38.39512450874186,-117.52258045306804,38.3456603653363,-117.5700332022595,23,15,1,6,36.99,27.18779999999999
4.78,37.147593770005486,-117.99594711099203,37.10307668782227,-117.95452062345676,5,3,1,1,10.32,12.020249999999999
5.08,40.36187789169405,-77.86578849242207,40.38987769233274,-77.8459193464756,7,24,1,1,11.58,13.295999999999994
10.38,37.3428719999853,-95.91387783200116,37.327644645908265,-95.90734976530382,12,3,2,4,22.36,21.626150000000003
11.65,39.81949977820815,-93.39453289286834,39.80907110285067,-93.40728035241273,22,31,1,1,30.78,23.179899999999975
6.93,39.94950065721657,-121.62263706328667,39.94148530468731,-121.6220517059812,6,1,2,2,18.18,16.21380000000002
9.01,37.78014756820275,-104.32959743681268,37.82647902585636,-104.32240074094769,1,26,1,3,25.66,18.348699999999994
9.11,37.33654435897257,-88.97661823873479,37.3302783038482,-88.9370633166272,19,12,1,3,15.55,19.582700000000003
7.86,37.24242999026589,-80.33910708192914,37.27235073090532,-80.34335732238084,19,13,1,4,14.09,17.56780000000001
2.65,40.36022860437965,-104.87879260137774,40.32334743218684,-104.87887264956623,9,4,1,2,8.71,8.266999999999998
8.84,37.7020500673172,-101.55067663257093,37.694800451314336,-101.56874731530392,9,13,1,4,18.93,18.427900000000005
5.32,40.56702248388205,-109.44171381770194,40.59054516686576,-109.4467271563716,15,10,1,1,13.25,12.535100000000005
1.85,38.17523212318454,-101.60615176517406,38.21215925209518,-101.63239645330512,6,18,1,2,6.56,6.5205000000000055
5.24,40.57188269591948,-110.99284414557988,40.598113331752366,-111.04084082921044,5,24,1,1,8.92,12.814850000000002
1.99,37.50072867034145,-92.41377298565186,37.51399875681744,-92.40837506951252,16,26,1,3,5.77,6.659799999999995
3.72,40.57459165780502,-84.70055252131034,40.62207725511702,-84.74675200059431,7,22,1,6,11.85,10.576400000000003
0.03,40.79504051766099,-95.12826039512724,40.80462002151698,-95.14592406880642,4,2,1,0,1.61,2.6282999999999985
3.81,39.62974159685643,-98.36865700715812,39.62452168658108,-98.39904237048464,18,1,1,6,10.56,9.931400000000002
7.87,37.76859285575537,-80.27210374813797,37.76139745194298,-80.2375523613389,6,3,1,1,18.09,16.70304999999999
11.4,38.68360709198333,-120.98121202769804,38.73030449901385,-120.99756276000348,11,14,1,5,25.12,23.564749999999993
5.41,39.66478005082293,-92.36739135513974,39.63145367635388,-92.34404607478784,4,14,1,5,14.52,12.456100000000001
0.01,39.06901190322634,-110.20746122063494,39.03407813830743,-110.16950434786324,4,21,1,5,4.74,2.889349999999997
5.94,40.9672816507646,-109.82514010833744,40.95156261589357,-109.78048191843727,7,2,2,3,10.98,15.21380000000001
7.95,37.13193461217029,-98.93730135723328,37.14052912545359,-98.96677124532845,23,24,1,1,18.2,17.8257
8.44,40.59615143817748,-114.85489405484374,40.603198073677966,-114.88343639226316,10,2,1,0,22.37,18.795800000000003
8.99,39.06248263538438,-95.4211870112332,39.01981821209464,-95.45939950526456,1,10,1,1,26.64,20.482900000000015
5.3,37.67175835232688,-95.01224455681628,37.634878619787386,-95.03928265002575,16,17,1,1,15.47,12.556699999999996
6.17,39.41968395230879,-120.15724122275736,39.37398043472914,-120.12389178534391,8,2,1,0,12.19,13.978849999999996
5.11,40.36320443533732,-110.7698778781806,40.36991967001809,-110.75954417177734,17,18,1,2,14.07,12.339650000000006
8.11,40.64181099721159,-104.20134737261093,40.64474517994014,-104.19899300919758,20,2,1,0,12.01,17.976549999999985
5.73,38.40020109327644,-76.07909845882654,38.400666774223126,-76.04375938984826,20,3,2,4,15.5,13.128449999999992
6.58,39.18521286414434,-102.0310702110898,39.19799830904274,-102.02773186971378,20,6,1,4,10.78,15.412049999999997
5.92,38.42390070676222,-75.86615853976834,38.456145997704894,-75.89581944872975,20,7,1,5,11.88,13.10650000000001
8.27,38.05792514081279,-120.25558734595316,38.07499239244432,-120.28114712595324,8,2,2,3,20.18,18.360299999999985
3.64,38.217464719296224,-83.58563252248678,38.25564878899668,-83.5814894123635,0,5,1,3,8.89,9.512100000000004
3.87,37.77115721766126,-94.63065721916334,37.79454273380342,-94.64154948259343,9,2,2,3,10.97,9.848400000000007
6.97,40.80618272019044,-77.8328355485037,40.838150341520105,-77.82964429565169,9,11,1,2,13.32,15.7956
3.24,39.26991021210018,-120.37159165353246,39.2791930303393,-120.39098571381304,17,1,1,6,10.96,9.128800000000007
6.95,38.61435787464906,-101.50668526072386,38.62159518321837,-101.50790512821402,5,30,1,0,18.63,15.99679999999999
5.75,38.20297643746056,-121.3437816433536,38.15755975320232,-121.35909889407772,16,4,1,2,13.23,12.702400000000004
2.17,40.68179984961923,-83.11545078764769,40.65599215893503,-83.1310511264504,8,22,1,6,5.16,7.1895999999999995
0.65,39.84726221506631,-116.24492345224748,39.83657492526199,-116.24703195780124,19,15,1,6,5.95,3.419800000000001
7.88,37.204628882881615,-82.44180236827347,37.23650414723663,-82.43031200681395,17,18,1,2,11.14,17.1302
12.21,37.05637889455807,-89.51844400640383,37.06440453138259,-89.51513676923227,4,26,1,3,25.08,25.91645000000001
12.23,38.350961527585895,-108.15546965534476,38.339805556873394,-108.16779953362744,6,16,1,0,30.8,26.38639999999999
6.24,39.40685953169826,-111.69579562996056,39.42192300780154,-111.7444470976676,9,4,2,5,13.77,14.404950000000003
8.52,37.44620979559569,-83.62172536228104,37.42411157930136,-83.57861240910745,3,14,1,5,17.98,17.23435000000002
2.8,39.14777198854621,-89.57776382285854,39.15559690001895,-89.59842115899687,12,24,1,1,11.39,8.385599999999993
6.86,38.49711075404775,-80.19739315796556,38.45954710904063,-80.19564420891909,15,25,1,2,14.5,15.334299999999985
4.29,40.21805521232268,-110.95571724547548,40.19957994631684,-110.9887861292198,7,18,1,2,13.45,11.356199999999987
7.66,38.53731899137422,-116.17095254051326,38.48802380937464,-116.2083207103282,5,3,2,4,13.2,17.521400000000025
8.71,40.00054657023657,-107.48727336398436,39.999695825730974,-107.53595354667824,8,27,1,4,23.11,19.14610000000002
6.79,40.311607876521954,-113.62598553638614,40.31700668119378,-113.6693695546,7,11,1,2,9.77,13.789200000000003
5.48,38.36506358034836,-119.44754622133398,38.39750731117285,-119.44495174171615,22,29,1,6,14.15,13.84475000000001
7.01,37.62848754347547,-102.37071320650256,37.627078591654175,-102.36995786255213,18,13,1,4,17.93,16.075049999999987
7.72,40.42126988740042,-96.8188496818336,40.434858794146265,-96.79639872400084,14,4,2,5,20.69,16.964650000000006
4.64,39.2021044414619,-118.90077630780138,39.18225501623731,-118.8916592299467,14,17,1,1,14.34,11.892699999999998
7.38,40.01762457740232,-88.79193180492325,40.007703438320895,-88.81979830078903,9,1,2,2,15.1,17.030500000000007
6.9,37.55047155276483,-103.79481306671198,37.5806895980753,-103.8227840611834,4,16,1,0,13.79,16.156049999999993
6.86,39.87322767436899,-93.74301105864905,39.84272548750005,-93.7065026138538,3,11,1,2,17.06,15.256100000000009
1.16,37.38079428755248,-113.82660423040537,37.35918238496937,-113.80539745733462,12,25,1,2,3.73,5.318749999999998
12.88,38.27864807048344,-101.90419280686308,38.31089252856753,-101.86766576517653,21,11,1,2,31.51,24.721500000000006
4.58,38.75574401986552,-98.95502425243316,38.71100951771131,-98.97577267511348,19,3,1,1,13.22,11.417550000000004
7.31,37.02941631405403,-76.48810145037379,37.06215383769377,-76.4902254475686,1,17,1,1,17.77,15.109099999999994
6.11,38.69140087939419,-120.54797471469784,38.66497011847531,-120.58881581999329,1,29,1,6,10.23,14.283199999999995
9.75,38.10733689349976,-109.77550843364446,38.14654958262685,-109.81600687829209,12,20,1,4,15.08,20.274049999999995
1.82,40.65607487935596,-119.2707514816546,40.60730807770126,-119.29189123863132,0,22,1,6,7.82,6.318300000000009
3.32,39.33995965755056,-84.00765981248816,39.336205905964185,-84.00622896606684,12,9,1,0,6.41,8.628400000000001
10.53,37.08816339564216,-108.52111579204104,37.09045771886083,-108.47798965820787,5,19,1,3,29.95,21.961449999999967
7.22,38.75092890011293,-77.54778365174616,38.794071613283045,-77.59710636370663,19,7,1,5,17.44,16.291949999999993
2.38,37.35032245211536,-115.22334907524277,37.3327693854862,-115.20159910903443,9,12,1,3,8.32,6.564749999999998
11.01,37.74472815020102,-103.67158969446976,37.75651900933093,-103.65134306213028,23,20,1,4,28.09,24.325650000000014
8.19,37.82223534054816,-90.16951295774815,37.86188735675297,-90.18288918988158,19,2,1,0,13.0,16.91444999999999
8.39,39.11882018572295,-79.77420634713732,39.114127361226736,-79.81136497420032,22,3,1,1,21.6,17.781050000000015
4.73,39.13172440148353,-107.88603728376744,39.119618988775656,-107.89356850029716,5,2,2,3,8.97,11.478799999999996
7.43,39.63193286678511,-116.20637384663722,39.63973094956881,-116.18285556945308,1,24,1,1,18.84,16.45615
8.25,39.92455914426438,-119.66356546347406,39.94102003992349,-119.66907980392456,6,19,1,3,15.05,18.48889999999999
3.41,38.112470710037535,-75.16951163881771,38.064107014497225,-75.157630748176,4,17,1,1,8.25,9.833400000000005
8.93,40.82846812582106,-112.97106869758773,40.82493175561543,-112.98572168847812,3,16,1,0,18.14,20.56185
1.74,40.78622125928146,-101.21185168532936,40.83300317980395,-101.21260494422496,0,1,1,6,4.88,6.1472500000000005
7.98,38.4142815155243,-92.48353192335544,38.45904849482709,-92.50000979738776,20,18,1,2,22.99,18.138350000000013
8.2,39.87075957668799,-90.09163637558886,39.897944989701855,-90.09606384218152,9,21,1,5,16.45,17.991549999999997
8.15,39.74214458618154,-93.6062059715507,39.771771444555,-93.55655789338904,11,27,1,4,20.02,18.301250000000003
9.66,37.53511178155209,-97.39830380409256,37.52827568779097,-97.4245996490349,9,31,1,1,25.32,20.802299999999992
5.22,40.786952709597145,-105.1585378042756,40.80292247206809,-105.1991765612433,8,10,1,1,14.44,13.042549999999995
3.79,40.10082038892678,-106.09208519293117,40.13359359161964,-106.13936478773591,13,20,1,4,10.32,10.21345
10.82,40.08434422944555,-92.27434791080309,40.05273454669793,-92.28112913938124,18,20,1,4,21.01,22.705750000000002
4.43,40.16721455699604,-109.24455433156838,40.12664897296779,-109.28385091417914,12,16,1,0,12.24,11.604849999999992
10.81,38.99453854231572,-117.48644033869932,38.97837716555347,-117.47379889919368,23,23,1,0,29.9,22.425899999999988
7.12,38.6575298226764,-81.55171465975886,38.69684105338196,-81.54492451045682,8,25,1,2,11.92,16.665499999999998
3.59,37.0807979498598,-73.82396660740054,37.09314378864361,-73.78239275886511,3,25,1,2,10.09,9.613900000000008
9.36,38.51476675743001,-95.9399484141526,38.52812460907524,-95.9540277739605,15,26,1,3,20.82,20.06495
5.49,39.49980671285833,-98.95330987122104,39.45804840241543,-98.91441069157304,8,11,1,2,9.95,12.94280000000001
3.52,40.60489370387628,-113.22652548305636,40.63828060759158,-113.2377673906011,16,11,1,2,11.68,9.220550000000005
6.84,40.68937916536613,-78.5416039150445,40.72175871903973,-78.56619388664055,14,27,1,4,16.04,15.246000000000002
6.01,40.90760077557458,-100.74089672813228,40.86201774594443,-100.77144971666748,20,11,1,2,15.83,14.254900000000006
8.12,40.241939864944406,-88.05244935762266,40.19894052356936,-88.01586901159104,11,30,1,0,15.73,19.04954999999999
7.02,38.71389958570157,-102.74543585427004,38.71207966291629,-102.7195291040445,13,9,1,0,13.21,15.461900000000004
4.28,37.74472679616621,-75.57967141105058,37.75255803592833,-75.53983412469793,10,20,1,4,12.03,10.629100000000005
10.19,40.98774527272315,-102.656889496199,41.01078015528277,-102.64401832962488,6,29,1,6,19.84,21.281399999999977
8.21,37.95510860738804,-82.26774081561211,37.97054310425818,-82.31303613348979,14,28,1,5,21.99,19.782050000000016
4.87,37.922386088122586,-73.94951888480865,37.93197332462743,-73.94558980301927,17,1,2,2,14.15,12.056950000000002
3.25,38.95132599345886,-113.95911065012302,38.98134394779774,-113.95528587210896,23,1,1,6,7.18,9.094399999999998
4.52,38.07149015840492,-120.2404938746127,38.07099432151949,-120.27030588520486,13,26,1,3,12.4,11.976649999999998
6.62,37.10004489367317,-114.31855761036692,37.14982688359776,-114.34525767779964,0,7,1,5,17.15,16.030400000000007
10.37,37.26393053483323,-91.96390290448588,37.219009567005685,-91.98882360785517,17,27,1,4,25.92,22.788749999999997
7.61,37.06793134606443,-103.07242003432916,37.08215014391125,-103.03896777084954,5,27,1,4,14.7,17.905150000000013
4.66,38.545312194034,-98.44298964658697,38.54335946230628,-98.41216731649072,0,2,2,3,10.52,11.594250000000002
7.35,40.23239197681621,-85.86200360980598,40.20065924804385,-85.849006215302,21,22,1,6,20.79,16.54
9.89,39.69047065979208,-74.87876946814256,39.65883057911339,-74.82991777162833,17,2,1,0,20.27,21.29395
10.19,38.39950969392594,-90.67561336904066,38.35308694240072,-90.69845474357246,23,24,1,1,24.9,20.350950000000022
5.96,40.70361333730573,-120.69067884750308,40.71835659659742,-120.72266763981496,11,24,1,1,12.85,13.95879999999999
6.84,40.56202157030494,-94.08968565439956,40.58591673368862,-94.07490771177469,18,5,1,3,18.74,15.155700000000017
7.59,37.3615992781368,-121.89411642401684,37.3960114894552,-121.91041851674676,17,17,1,1,12.78,15.507000000000007
3.11,40.62258819082274,-84.70673057122073,40.606883193255534,-84.69762515513142,19,12,1,3,8.96,8.735449999999991
6.01,39.80547154234917,-93.88922875937288,39.78468343643451,-93.88808494192796,4,18,1,2,17.19,13.308050000000007
6.9,40.92368251760705,-106.47161387375628,40.91292628593478,-106.47909561910456,23,27,1,4,17.38,14.862499999999997
1.94,37.0746950135672,-120.51253952685784,37.04871760349633,-120.48406744768548,16,4,2,5,5.57,6.465849999999997
5.48,38.60330730888026,-87.0115144819673,38.57754277547398,-87.00021482123569,13,16,1,0,13.36,13.06150000000001
8.46,40.83421253055323,-106.2954120238016,40.8740700580469,-106.30254817501503,18,2,2,3,16.06,19.595299999999998
6.66,37.328629389404334,-109.8956611364232,37.32945847992679,-109.9217268393727,23,29,1,6,16.84,15.819250000000004
6.32,38.90496774646567,-85.8783450860745,38.938281421245485,-85.89230865026744,8,1,1,6,15.73,13.348750000000003
7.92,40.23110436365439,-85.71152686737395,40.24418819498863,-85.75772301794687,14,25,1,2,20.05,17.14895
12.1,37.89262432188789,-110.42565787542028,37.915842912206735,-110.42711577212376,8,4,1,2,31.91,24.367599999999992
8.25,37.1223649244199,-90.25299019519709,37.10159116074016,-90.23162937224537,10,4,2,5,14.84,18.4525
7.03,38.25375914814145,-111.71300065985676,38.2868487170196,-111.66641969580098,11,13,1,4,13.76,16.337899999999994
6.3,39.43167650071836,-81.99806935353173,39.45232872542708,-82.04745991563088,9,13,1,4,14.72,14.740449999999992
6.3,39.827612230004185,-104.38344246160712,39.81393048958464,-104.39905473159456,9,9,1,0,17.18,15.107999999999999
9.06,39.87651935877407,-79.31294623458928,39.83588593102152,-79.3377417509457,23,18,1,2,23.23,21.15045
4.13,40.76548753299638,-85.60966585538227,40.7710528625364,-85.57609956803886,10,8,1,6,13.43,10.116150000000006
2.3,40.74298550870287,-106.67907121295195,40.77601762484477,-106.65283592538256,21,6,1,4,4.76,7.817050000000004
10.88,37.52035006160511,-91.5975029239477,37.56121159827463,-91.6254117429484,17,26,1,3,25.46,23.870849999999987
8.05,39.87792235232001,-101.7425427708858,39.83120928210572,-101.72326466881444,12,1,1,6,21.19,17.774150000000006
10.74,40.88497551780315,-108.11144219534116,40.87894604196611,-108.1409235984915,18,29,1,6,27.38,22.487599999999993
6.43,37.358381795875815,-97.25914275933287,37.39574507175546,-97.30201069863826,8,7,1,5,16.07,14.83449999999999
5.32,40.98380733659134,-86.55342036368503,40.95226305857892,-86.57452035701081,15,4,2,5,15.31,13.080049999999998
9.36,38.26656547233183,-108.5434624147325,38.29656050048165,-108.54591501618336,16,4,2,5,17.6,20.2968
10.43,37.8018269225132,-116.89979474647365,37.77003048145,-116.89688351740176,12,6,1,4,22.29,20.803350000000002
5.12,39.69546852673683,-109.42042536171807,39.64933696135242,-109.4431891269215,21,30,1,0,10.45,13.310800000000008
6.47,38.641656915475934,-83.35049963301961,38.68189736388702,-83.39793584389943,5,4,1,2,12.63,15.238900000000008
9.03,38.27486974424708,-97.29510241846444,38.26685296833639,-97.28587784299374,21,18,1,2,21.98,19.04175
7.98,37.87308220247419,-100.9287371520232,37.842169707530125,-100.89131733770454,8,7,1,5,17.34,16.847150000000017
5.44,39.44520483892597,-88.5643642292689,39.47688265604108,-88.53941544899006,14,22,1,6,17.38,12.441050000000017
1.11,37.66671642330487,-104.81314761394808,37.61715142710514,-104.76817423851249,18,25,1,2,4.44,5.110199999999999
8.91,39.90203213194087,-119.33836557120102,39.86885546574419,-119.37782014610671,9,16,1,0,14.86,20.091100000000026
5.96,39.65453451723916,-88.47786575516947,39.699271458199455,-88.4670629944568,0,1,2,2,14.65,12.909750000000006
0.55,40.36141705422125,-86.02885557024575,40.38296784273343,-86.01474729586006,3,7,1,5,4.34,3.8297499999999998
